message;intent;confidence;new_intent;date;status
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Encerrar;reagendamento;0.272212473521930;NULL;2020-03-04;new
Ginecologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
Remarcar;reagendamento;0.941295433044434;NULL;2020-03-04;new
Tentar;reagendamento;0.543081879615784;NULL;2020-03-04;approved
"Não quero conversar mais nada";senha_esqueci;0.601709032058716;irrelevant;2020-03-04;approved
Outros;reagendamento;0.213940213266059;NULL;2020-03-04;new
"O que eu desejava era marcar a consulta já marquei";cancelamento;0.283206635713577;NULL;2020-03-04;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Ops;irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Cardiologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Eu quero agendar duas consultas";agendamento;0.421348166465759;NULL;2020-03-04;new
"Eu sou de Cajuru";telefone_unidade;0.506268811225891;irrelevant;2020-03-04;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Cardiologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Cartão de todos";convenio_plano;0.772243452072144;NULL;2020-03-04;approved
Segir;irrelevant;1.000000000000000;NULL;2020-03-04;new
Outros;reagendamento;0.213940213266059;NULL;2020-03-04;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Alfitalmologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Marcar com alfitalmologista Luiz Eduardo";odontologia;0.689613437652588;agendamento;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"Consultar com um especialista em olho";consultas;0.525511097908020;NULL;2020-03-04;new
Vascular;irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Oftalmo;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Angiologia;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Clínica independência Ribeirão preto pelo cartão de todos";informacoes_clinica;0.532683181762695;irrelevant;2020-03-04;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Ginecologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
Retorno;informacoes_clinica;0.241865533612746;agendamento;2020-03-04;approved
Outros;reagendamento;0.213940213266059;NULL;2020-03-04;new
"Marcar retorno com ortopedista";odontologia;0.614890146255493;agendamento;2020-03-04;approved
"Ok só confirmar.";consultar_confirmar_consulta_agendada;0.408383778145469;NULL;2020-03-04;new
"Não, tudo certo";senha_esqueci;0.801540756225586;irrelevant;2020-03-04;approved
"Cartão  De todos";convenio_plano;0.772243452072144;NULL;2020-03-04;approved
"Ribeirão  preto";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ok só quero confirmar,a consulta.";consultar_confirmar_consulta_agendada;0.927910900115967;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Agendar consulta";agendamento;1.000000000000000;NULL;2020-03-04;new
Endocrinologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Cardiologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Me passa o endereço da clínica aqui em Ribeirão";endereco_clinica;0.886376762390137;NULL;2020-03-04;approved
Outros;reagendamento;0.213940213266059;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Me passa o endereço da clínica aqui em Ribeirão por favor";endereco_clinica;0.885971403121948;NULL;2020-03-04;approved
"18/03/2020 as 8:00";odontologia;0.532441544532776;irrelevant;2020-03-04;approved
"Ribeirão Preto, cartão de todos";convenio_plano;0.775408506393433;irrelevant;2020-03-04;approved
"RIBEIRÃO PRETO";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Seguir;reagendamento;0.291932303708296;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Endocrinologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Não tenho em mãos, chamo mais tarde";senha_esqueci;0.779560327529907;irrelevant;2020-03-04;approved
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"Gostaria de agendar oftalmologista";agendamento;0.918970346450806;NULL;2020-03-04;new
Oftalmologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Agendar com o ginecologista";agendamento;0.875460386276245;NULL;2020-03-04;new
"ribeirao preto clinica independencia";endereco_clinica;0.691038799285889;irrelevant;2020-03-04;approved
"ribeirao preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Ginecologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
pediatra;consultas;0.889589548110962;NULL;2020-03-04;new
"10/03/2020 as10:00";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Queria marcar uma consulta";agendamento;0.669594573974609;NULL;2020-03-04;new
"Sou de barrinha";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Ribeirão Preto SP";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Depois do dia10 de março";agendamento;0.225741897914349;NULL;2020-03-04;new
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-04;new
"Retorno médico";agendamento;0.812134075164795;NULL;2020-03-04;new
Agendamento;agendamento;0.923133182525635;NULL;2020-03-04;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"Clínico geral";consultas;0.489806509017944;NULL;2020-03-04;approved
"10/3/2020 as 10:00";odontologia;0.532441544532776;irrelevant;2020-03-04;approved
"10/3/2020 as 15:00hs";odontologia;0.532441544532776;irrelevant;2020-03-04;approved
"Gostaria de marcar consulta com um neuro";odontologia;0.454537177085877;agendamento;2020-03-04;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"10/03/2020 as 15:00hs";odontologia;0.532441544532776;irrelevant;2020-03-04;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"10/03/2020 as 15:00";odontologia;0.532441544532776;irrelevant;2020-03-04;approved
"cartão de todos";convenio_plano;0.772243452072144;NULL;2020-03-04;approved
"Retorno médico";agendamento;0.812134075164795;NULL;2020-03-04;new
"Gostaria de marcar retorno médico";agendamento;0.912379837036133;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendamento;agendamento;0.923133182525635;NULL;2020-03-04;approved
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Neuro;irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
cardiologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
Ginecologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"16 Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Agendar consulta";agendamento;1.000000000000000;NULL;2020-03-04;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Quero marcar uma consulta com clínico geral se tiver amanhã ou sexta feira";consultas;0.276807993650436;NULL;2020-03-04;new
"tentar agora";reagendamento;0.562409687042236;NULL;2020-03-04;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Sertãozinho;irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"Sou de Ribeirão Preto e a clínica seria a Clínica Independência";endereco_clinica;0.767244672775269;irrelevant;2020-03-04;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Ginecologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Agendar consulta com  cardiologista";agendamento;0.875111055374146;NULL;2020-03-04;new
"Outros serviços";reagendamento;0.206224009607327;NULL;2020-03-04;new
"Tenho q entregar um exame";procedimento_exame;0.729622220993042;NULL;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-04;new
Cardiologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Quero agendar uma consulta com clínico geral para amanhã ou sexta feira";agendamento;0.509173703193665;NULL;2020-03-04;new
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-04;new
"Clínico geral";consultas;0.489806509017944;NULL;2020-03-04;approved
"Núcleo S Barreiro";irrelevant;1.000000000000000;NULL;2020-03-04;new
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-04;new
Contagem;irrelevant;1.000000000000000;NULL;2020-03-04;new
"17/03/2020 ás 9:00";odontologia;0.532441544532776;irrelevant;2020-03-04;approved
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Dermatologia;irrelevant;1.000000000000000;NULL;2020-03-04;new
Seguir;reagendamento;0.291932303708296;NULL;2020-03-04;new
Agenda;agendamento;0.919008874893189;NULL;2020-03-04;new
"RIBEIRÃO PRETO";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Agenda;agendamento;0.919008874893189;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Confirmar;consultar_confirmar_consulta_agendada;0.408383778145469;NULL;2020-03-04;approved
Outros;reagendamento;0.213940213266059;NULL;2020-03-04;new
"Confirma um agendamento";agendamento;0.881584358215332;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Uma ultra som abdominal em criança";irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Endocrinologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-04;new
Retorno;informacoes_clinica;0.241865533612746;agendamento;2020-03-04;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Indócrinologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
Endocrinologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
alterar;reagendamento;0.919350957870484;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
reagendar;reagendamento;0.993314123153687;NULL;2020-03-04;new
"Ribeirão preto sp";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Caxias do Sul";irrelevant;1.000000000000000;NULL;2020-03-04;new
"ribeirao preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Ribeirão. Preto";irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"06/03/2020 às 13:40";agendamento;0.431260442733765;NULL;2020-03-04;new
Oftalmologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
ginecologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"carina curtir";irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
ola;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Vascular e GO";irrelevant;1.000000000000000;NULL;2020-03-04;new
"retorno com  carina.curti";odontologia;0.222288184632934;agendamento;2020-03-04;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"desmarcar consulta";cancelamento;1.000000000000000;NULL;2020-03-04;new
"ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Endocrinologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
SP103063076;irrelevant;1.000000000000000;NULL;2020-03-04;new
Tentar;reagendamento;0.543081879615784;NULL;2020-03-04;approved
"ola boa tarde";irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
cancelar;cancelamento;0.919271755218506;NULL;2020-03-04;new
Vascular;irrelevant;1.000000000000000;NULL;2020-03-04;new
Vascular;irrelevant;1.000000000000000;NULL;2020-03-04;new
outros;reagendamento;0.213940213266059;NULL;2020-03-04;new
"encerrar o atendimento";reagendamento;0.202650230225268;NULL;2020-03-04;new
Vascular;irrelevant;1.000000000000000;NULL;2020-03-04;new
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão Preto - Clínica Independência";endereco_clinica;0.691038799285889;irrelevant;2020-03-04;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Belo Horizonte Barreiro";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Convênio prever";convenio_plano;0.652700424194336;irrelevant;2020-03-04;approved
Tentar;reagendamento;0.543081879615784;NULL;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Ginecologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Agendar consulta com Drª Lidices";agendamento;0.945808506011963;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Tentar;reagendamento;0.543081879615784;NULL;2020-03-04;approved
VASCULAR;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Cirurgia vascular";irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"Meus filhos tem o cartão de todos .";convenio_plano;0.699084043502808;irrelevant;2020-03-04;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Tentar;reagendamento;0.543081879615784;NULL;2020-03-04;approved
Vascular;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Caxias do sul";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Boa tarde";irrelevant;1.000000000000000;NULL;2020-03-04;new
Encerrar;reagendamento;0.272212473521930;NULL;2020-03-04;new
"Boa tarde";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Voces tem medico de pulmåo";agendamento;0.482777380943298;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Quero agendar Consulta com oftalmologista";agendamento;0.705264854431152;NULL;2020-03-04;new
"Ribeirao preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"Cirurgia vascular";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Clínico;consultas;0.493307948112488;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Oftalmologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"Voce quer o cpf do golson";irrelevant;1.000000000000000;NULL;2020-03-04;new
Oftalmologista;irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão preto independência";irrelevant;1.000000000000000;NULL;2020-03-04;new
"RIBEIRÃO  PRETO";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-04;approved
"Ribeirão Preto clínica Independência";endereco_clinica;0.691038799285889;irrelevant;2020-03-04;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Coreto;irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
Tentar;reagendamento;0.543081879615784;NULL;2020-03-04;approved
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
"Boa tarde";irrelevant;1.000000000000000;NULL;2020-03-04;new
"Agendar consulta para Gilson cardoso da silva ok";agendamento;0.852207279205322;NULL;2020-03-04;new
Psicólogo;consultas;0.315879994251108;NULL;2020-03-04;new
Agendamento;agendamento;0.923133182525635;NULL;2020-03-04;approved
"Tentar agora";reagendamento;0.562409687042236;NULL;2020-03-04;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-04;approved
